heart_rate_avg,heart_rate_max,steps,calories_burned,sleep_duration,sleep_quality,stress_level,activity_minutes,oxygen_saturation,health_score
82.3846657999541,145.25891537186803,6263.217172277355,2444.086467835689,7.307138323602676,82.48643724206624,59.08170204313256,82.99165429717198,96.69649163969487,50.9537805693537
76.7136828118997,113.1167360569659,6976.79390471724,2262.7891843873736,8.148817419220922,49.61593752535007,64.36960429743372,47.58315173175429,96.72513213518607,39.60124911482702
73.8435171761176,136.18021250146944,6689.779005163518,1965.387492174426,4.57616981888429,72.44421351917705,84.04027849319232,73.82391730847903,94.83713446583229,39.00633010559342
71.98896304410711,119.42237295748939,8380.887180084304,2289.686561716317,7.449471531756022,62.807646144951526,32.87815902761889,14.329970451547673,98.41889437790557,51.090082017755364
60.214780096325725,117.41059050088771,5943.950169044499,2485.8439162546474,8.398652306432002,87.42088222339964,42.19143160155716,83.93925763745716,98.42976438149402,58.52704569669098
67.80155791605291,133.2548990623001,10802.57666831118,1380.0234885690088,6.377349566554946,91.06620750604208,31.67123133503949,43.3467231621495,98.18361280209986,62.514364144679774
70.39361229040213,129.7848431762013,8000.517662295492,2663.629625982359,8.051050918180875,43.88270473475533,40.039536895116214,60.36509046848715,96.05616899072896,47.52859880571701
85.57122226218915,96.35411764523626,7976.749197153464,2065.4981045275713,11.22198166670883,74.66947703993594,70.65746711272624,57.213764958208415,95.93993984744048,44.010429314119754
78.43618289568461,142.14810524588844,7180.263208717705,2370.1959732960922,6.843485810519662,91.82792257191377,13.099710321386624,21.853544373231486,95.06031662439254,59.10442284810274
57.36959844637266,140.70137031221176,8387.976709647448,2678.898769458091,7.589960575007986,72.19981556529832,22.77900655668849,25.407470047806534,97.1258087526414,55.94309883587602
78.24083969394795,110.61655947735706,10062.745661669087,1651.3305211078136,5.892914374507913,85.93595467503546,67.54361873009123,89.03383407010278,95.37938900608225,52.25888821374249
71.14917719583684,125.93705300156114,5832.174460722749,1916.2235990289814,7.271876743903076,80.26748201440626,60.400730138041794,71.96976472505087,95.23387524212606,46.99596758932317
68.23077999694041,127.41045279424108,6354.708777311858,2084.580521649718,7.690407437473456,80.1249034792894,32.73736706365844,91.5014712466028,96.36446392463398,59.08977341721761
81.11676288840867,123.9101064873586,7240.684928058338,1886.4985915502286,7.292263510405207,70.93027532897554,57.0880400224144,69.73974706507555,96.26626573722368,48.3154545093612
85.30999522495951,111.7454226923187,4635.322691316963,2893.9746303347233,5.470457020436715,56.751287937964356,46.82431684984066,64.2897190442765,96.19303220676707,45.27461954675543
84.31280119116198,109.92564948092922,5951.855350696256,1857.2911624692829,7.309542656988176,58.17704778862459,70.00549218001976,8.219681439997004,97.69966689526039,35.19858208745308
66.60782476777362,119.61668893512832,6809.447816138352,1977.7812882052533,9.193293908076456,85.64028771682976,41.490191876535455,51.888999097164906,97.11857170322541,54.37446384389852
71.90787624148786,137.59093528889048,10185.97295178182,2281.7556126411905,7.672953646771791,75.29187383278325,60.51264227745165,59.17847038788768,96.56776595423332,50.23370658799049
78.31263431403563,128.1540023189165,8656.403322504812,1719.1401895695644,8.442980783607762,72.92231633089163,92.8402382098524,118.59321594817723,97.27451939246723,45.84033851243656
84.75545127122359,114.44078501870841,8483.97477841886,2041.7277152974943,6.644482044981059,68.64164936516471,51.961983100949325,80.60869896296032,95.51270943834305,51.09294126650565
70.2082576215471,131.57548065972517,10127.244905419931,2326.98130450007,8.124850359135566,70.42216731778872,40.98656331589687,106.08183545128585,97.15791793586452,60.86049791577156
73.14341023336183,80.0,7656.5705290015085,2066.8558382469955,7.418901757324789,90.7036769173221,54.44893970441959,77.92613117684185,97.22590373926695,55.3469867600561
63.93665025993972,137.23148550558156,8976.162124822224,2162.6452564400206,5.573633905469152,69.9713387719796,32.694382835922305,38.660903191515615,94.74542971096378,52.203200649573624
63.037933759193294,93.90429331832851,7741.945617668759,1988.2671550206517,7.477781507198312,54.88402930047647,87.75935411049464,63.51372648449554,98.49354063155555,37.94156659667071
83.12525822394198,114.56338587895301,8663.40587349907,1594.211876327693,5.512455004839534,86.1547766331026,43.601420753919626,67.08670938792699,95.67784944215951,55.945863236983996
88.56240028570824,103.20495158060784,6543.103355971045,2328.6372845356955,6.050679587672812,71.92685004202924,34.541333595489746,31.82533290687955,97.13546469880966,51.23768608530402
74.27989878419666,100.57977786418641,1902.9571043089272,2901.9732286588965,7.283992460938562,75.47093798299164,23.286219899599278,48.46837870221236,98.7466176108029,54.14327175318731
85.03532897892023,137.4124018106778,7664.30209453424,2207.3606523133753,7.445866410070186,99.11367459599265,61.94440383212877,53.82699018968484,98.3885151365708,53.27300768840771
78.61636025047635,112.98448198032163,11556.87034024985,2290.10564689902,5.216151302384306,74.6915916397424,57.343748256554775,108.16859497695354,97.05150008285325,58.36229704930221
68.54880245394875,125.19755822596073,10315.538505603981,2477.089102046744,8.580978656774315,79.33775509678088,30.052912571718135,0.0,96.4562514956769,53.62346724912162
78.61395605508415,119.29619131681224,10413.493711477928,1692.2678013813204,7.85800941745071,57.31614763052512,51.52902690244845,96.1745526214813,98.42126786286335,55.52534443209857
90.38036566465969,127.15561240834683,11090.326804515546,2881.005863251842,5.942907346583674,71.7049582147356,9.82888063574287,31.89614295121852,98.01204246671293,64.03871260692145
74.64173960890048,121.15232836590383,8221.643977403593,2280.9315185691207,4.693622805326237,84.14289067812902,43.699411501463125,18.837624381911574,96.07245246993381,50.10592050829222
90.64643655814007,100.75511663717145,8493.289268513989,2852.742759635644,6.782643131377853,51.669393992381366,49.05512704153389,95.39826390115392,95.80765952949747,50.518096584155785
50.0,134.9440022917071,6455.870261414125,1906.7868017904043,6.33108442920826,78.01267639673564,74.14659619118446,81.95694207703143,93.891467227456,42.81222080830986
83.21902504375224,112.59365125258032,7209.8178599323755,2927.2247690231297,7.169710685579534,76.5118660896721,24.58362394542621,97.63556107143569,97.23104776252538,63.216547331368275
75.87047068238171,96.65127152010373,9539.427874427854,2510.062197613913,6.45532500826665,75.6193118338116,14.432947423953514,84.0210584263673,96.8759533824724,66.54503255496178
72.00992649534132,113.57827258551131,11009.71109292204,2421.216034340943,3.9888147088824852,90.55738347987365,22.091440781499166,121.79535005212206,98.70428706196381,74.73085928886883
75.91760776535503,142.51139685951466,7651.384310797501,2293.609781741259,6.417479592548262,80.01657772272782,13.268629993701602,76.76171510833456,97.53858264022055,65.74177295393476
55.124310853991076,132.75332613170238,6874.526837871471,2100.5885527702203,6.54157133339753,97.17107847534666,66.73314715517967,55.305678716305245,99.00134379125903,51.43521759056874
72.80328112162488,114.7702179838821,8001.319897141493,2680.212663389549,7.9504915371610885,60.096157266089456,70.97278590048073,70.28779131964028,95.95395365812574,42.49242382941205
78.57112571511746,114.76113443522357,9503.016872322787,2256.143947939219,5.952700488083425,77.03886850827521,46.40433155897658,97.3040738503789,98.70722549645143,60.5082803638895
89.77894044741517,115.17547423173926,4390.362959666145,1413.172118565139,9.51801201005885,76.26700179584921,64.42589891370297,36.618740242196495,96.20662543134301,40.59136799186772
69.81729781726352,151.15121975341262,2259.5476171569044,1753.125415317199,4.132539174022364,58.9611825936738,42.679167611604704,40.44334252405858,98.1663940926884,43.90813266999405
66.91506397106812,125.7290317834733,6623.6578762710415,2125.661699122901,8.966751246703936,89.34442503137019,38.09776704598468,50.73119956206278,94.81186241120396,53.51187513129395
69.98242956415463,126.45062470786604,4948.218935214603,2323.999593266222,6.663521543682843,100.0,33.339247618924766,0.0,97.35270294904929,52.299147598586465
84.15402117702074,135.45425181047764,6729.649505881723,2177.3646044400416,8.289377308515334,74.74490888274254,33.79218017244869,64.14235225252641,94.02296808783113,52.690873346585235
78.28751109659684,123.5818373853977,7630.549202956321,2687.5883159174655,7.1197022260880996,82.57531632410651,9.043968873819374,3.416138881469216,96.59929377108737,58.4112865635491
69.70239796232961,116.11436781268945,6866.878977442467,1419.55925438455,8.709333304038203,76.26777713722991,45.28509527214678,61.59177938797857,97.66053099081687,53.038967857170014
80.13267433113356,117.05475226372532,11631.168836176863,2257.435174602064,6.418957053170783,64.29622995139236,39.19332179571912,85.9586926840575,96.21854717315335,58.50193131467712
75.9707754934804,118.92598110878905,8816.8619115058,1472.808309845138,5.352069362233282,47.68859583296975,54.90721448155752,45.69370618068493,95.42434355686605,42.38383875501909
84.68644990532889,119.44166645235238,8751.18589902707,2503.8849181936675,9.130756430906594,64.41339775356953,41.870469928772195,110.31347610560613,98.2691777039439,59.598955075676116
67.97946906122648,130.9144431545547,9555.517860108504,2162.216514223199,6.8297790311767885,54.120624285724034,36.74592596861817,16.184973017445365,96.84480581522962,47.99900107716918
71.72337853402232,120.77918828710949,5152.917205548078,2367.8439888096473,7.332337710436316,100.0,22.576139399847385,95.73782044895498,96.265644029454,65.28325502048729
71.07891846867842,130.98960115823368,10597.77946855067,1854.4468157640936,8.852127871067193,73.27335459115142,41.443064736435225,80.25411169220763,97.06284388173141,58.7994983689382
60.364850518678814,118.78925129837127,7810.58928366135,2711.7859726631004,5.452067136858348,69.81121006429244,54.76474461632324,8.519002550679332,100.0,46.28996375058724
77.96120277064576,121.17952785474137,9676.20154310303,2616.6898656235408,7.893236346458886,88.33730737181709,17.133220178322787,141.323828971216,98.73025427467232,76.63659890211038
77.6105527217989,90.0269897320184,5320.356917399611,2433.4177212047553,6.1151578653056635,58.17373345716168,41.74947507361478,58.087641434881014,98.74386050228176,49.62830397068273
75.05113456642461,133.74491512053723,4115.603084959839,2148.193101254624,6.801745966533442,63.49703942993172,44.66085903058968,33.67547933533105,97.65331947848854,44.811792666405715
72.65412866624852,125.19732713846989,10044.724145062572,2431.942914118053,7.108418448076433,76.02108403872931,25.638704327634713,17.78738415647949,97.24972790886572,56.78343358077036
60.84629257949586,134.9701516478948,8941.023815243792,1917.2429728050604,4.749667207829596,90.43153487135221,28.242873901839996,53.39945917020978,93.40587656750438,57.893618427601034
70.79354677234642,80.0,5744.871114106224,2542.2222636082847,5.831744435769348,82.52527567753182,44.61221697532429,56.177793828301205,95.9815294803053,51.089767729354065
71.57285483473231,151.3256205717109,5825.842296813264,2859.7923577295683,9.026609338619709,78.72487713773823,17.33157963414754,63.07936585618993,96.27913838019629,59.659300642778476
66.9772273077838,117.9061555776724,10813.586961036923,2628.2442239916745,8.329286782877194,76.17176602854025,46.99847430498785,51.066115313281195,94.1876619039287,51.81007259176412
73.3871428833399,136.62274225106273,5026.470267831681,1908.159012077036,6.906040634009147,81.00353783290163,22.092912526816,78.9967593034528,95.26387631467685,58.6405980914277
79.04050856814538,104.40141109311703,12106.682383139909,2344.5669269092414,7.364685187769339,78.02479357693882,61.25707386066433,48.37110502010261,94.02874529361605,48.73783145840028
93.8618590121053,129.19160857593855,5748.448163380328,1682.743382496541,6.558636241545313,59.550415878345966,86.756554907766,1.9510764827858722,96.94251424645394,28.790865389038757
76.74577812831839,104.19876655239516,9595.979814020957,2428.9561244702704,9.034875078741972,75.69118832449728,22.784863965963606,55.51915513051076,98.22814895627323,62.29570225990576
77.57550390722764,110.64346558956292,7178.453810627539,2380.2413651450156,6.699471133308754,58.89467011623371,50.684157247493495,0.0,98.6601617779365,42.41230243756273
74.25554084233833,148.7104703080018,9507.968577705858,1452.0734641871345,7.347763138202272,76.21623814351236,25.465161902359615,70.61311892674169,97.62217669311886,62.57974643179061
55.812287847009586,117.1397639885498,6639.714994714519,1735.2864624350545,8.719045216213097,67.79028087767638,60.81908347595579,30.62099309152094,95.55490548820215,40.90928418138976
74.73486124550783,123.26149309769585,7593.017734819265,2086.744441302493,5.83394277273114,100.0,14.6948318182957,64.90081064747402,94.10190226222007,64.4976716346033
75.60230209941027,133.0510159603313,8102.297938489302,2079.6561011436697,9.33818377674534,74.40158424372432,49.611735168554254,99.42224944573812,94.36469695089775,53.51070779264765
99.63242112485287,127.43522831958907,5494.531360546318,1716.2092258324778,4.704307885384935,53.93640650607617,22.540220662212946,31.537539141959996,95.09652613411825,48.12044361298925
73.07639035218878,122.25628357715365,9852.060863550314,2355.5914917408736,9.444463196669197,72.98729683984614,35.86030821803263,91.83768775536353,95.66671045294649,59.56232574742997
78.01547342333612,125.47441503699338,6716.966083821037,2300.5894435762048,6.440986624072038,82.79038118456832,19.37949449705386,46.998312999415404,96.76037725301262,59.443606002343984
74.65288230294756,156.05123377857413,7428.500211649954,2122.292347208592,6.635951878262078,100.0,56.44700941791507,112.59584406196757,95.47875367280955,58.4838003993036
63.31321962380468,119.13571804449622,5514.12656347872,1897.683399936655,4.1649847432255855,66.15821400091923,23.26039291120826,49.0454216040536,97.50846384050239,54.72560662014177
86.4282281451502,123.01648570072452,1594.1658530117238,2619.4828505666255,6.317807923933461,51.2635803896454,51.03928518663655,34.785210434799254,96.65158974580079,37.05170950239499
82.51933032686775,135.75981594011418,7522.430593499577,2862.162845235318,5.440290203459673,87.25255517146472,33.11803943475334,80.61715351185865,97.01581856761153,61.01080986629567
82.91031947043047,136.58288899436977,14031.53855403229,2006.5754064613852,6.088530481939791,54.29101941150523,37.71055256402274,46.92630811129092,98.71037582900681,57.5009867307212
65.9061254520526,137.8054545834057,9961.51071974506,1955.1332331380718,6.794033551316681,68.45766837738772,42.95511814800257,34.756514576129746,95.22965239869944,49.85799630242458
89.02794310936099,129.58095333043778,7951.849050664014,2396.4830661647984,8.436687421709358,71.13569271733509,24.763506566823025,45.66480447888627,97.62805686743856,57.45185965584338
60.98148937207719,102.85492630904275,7342.772926979331,2056.7882481012057,7.311405027100939,73.95549820049838,44.20734227081774,58.661804034509956,96.9790401572859,52.36868826917624
80.8685709380027,144.50147298451645,8056.164732030116,2144.2411197347064,7.461514980101671,85.33746685611503,70.60669128708822,100.26540393734562,96.49977057854545,51.58202173315495
96.90455625809979,102.80481910471968,9367.797787938025,2495.8612606898687,5.356720916731657,64.74548576570419,24.438104283345716,1.9773676362126906,98.32788448129894,53.53305565250883
65.09463674869312,124.5395319785855,5047.967961727888,1436.257564997083,5.678868865595905,70.89406121749859,63.4362028654769,60.69241976851262,98.3185212318355,45.258042773921446
69.33702270397228,108.68586224970963,10785.80423667218,2727.320929941068,9.698087527526969,74.78594470575918,69.96195266975569,78.7471078396213,95.58026380601736,49.08434983176147
75.99651365087641,119.0379248011051,9788.45328860311,2229.0722097317366,5.89719844785513,77.24396936278183,23.67690021943912,65.80345724975388,96.72675912421312,62.17243146951351
69.965243458838,124.9314361545522,9795.464314269837,2035.402742175128,9.484312378085944,76.46740762061884,10.898907898188959,99.29595508300602,97.4218175238761,70.2739748909248
59.493365689338674,124.8203582317541,9096.189347024318,2164.3063383114204,6.6354082016787,81.5400866283387,46.039218003435295,57.76964010724427,96.59048987796612,54.60178005043251
75.68562974806028,126.32881131352927,8049.041644234975,2184.9717420082075,7.003431904215256,87.65759264462606,29.051849544662538,54.46345673442165,97.87753199843169,60.79403250090664
64.37696286273895,144.2056690358797,9682.15308991705,1507.51947862203,8.605547740344894,80.88951173476453,77.37206438326004,77.7698864104003,97.42178802686541,48.71132263880184
79.73592430635182,126.8030145227097,9479.535334353444,2797.975290981294,8.907838632907985,81.80378285263828,40.696150809996645,62.97941444854049,99.74884186053401,60.37800123892062
65.80575765766197,116.33765047064027,7114.898222647441,2216.5302529082473,6.833781159581369,51.266652498802834,23.956011839296416,48.287737851585874,94.70458129610532,50.25131067245616
90.4993440501754,134.46130752432535,6565.995567757747,2377.2008521789503,6.4176354197176915,75.75341548748521,17.05680977976577,75.48432118759139,96.8163460153789,61.80312854532522
67.16746707663764,137.8420573338696,8254.640738154967,2580.619908229617,6.9161193272166805,82.19261322002413,61.79809918181661,40.42415120350064,95.63724623273171,46.282552216291045
71.77938483794324,101.58588277294511,11872.550378737968,1791.53501697588,7.506936292348177,85.93411791855675,28.57632051831627,41.66468543942018,97.90616118315856,63.02204848338191
83.1351721736967,128.96100104774786,4902.232310865247,2389.388759614091,8.336955530304634,64.61473838649309,40.87657598920857,44.160179347031594,94.57424216493169,45.043135950447606
62.69135683566045,130.51759113466346,4331.1868356189,2092.9435636404824,7.006344788491227,65.11441087667032,59.116054902249616,100.59207480499222,97.51946906533733,48.31561880617011
77.2745993460413,115.53654744960012,8411.902103091292,2538.7083100865975,7.928329447034731,66.38848987074603,30.314832961383395,0.0,96.05492735297749,48.65007754180297
88.07142754282428,140.63560219967428,8127.219254640045,1349.109031859402,9.457539598406411,83.04620849837015,39.08142342519679,71.86796504288827,95.89875720081848,56.896120576783325
58.92516765438772,117.7491661945121,8433.354160926021,2160.3622799034924,7.571964418397177,90.50821582386313,39.6686318035496,61.028154426006665,94.83025269468897,56.24556652665681
76.84633858532304,121.88364680207313,8609.882994771251,1958.8717376864154,7.467479284007167,68.88809839062597,53.66649023032184,9.573886222856395,96.3023860806985,43.653706820371326
77.59882794248423,117.40392263574195,7441.994363412987,2372.9051802536624,4.721633762364898,88.61943470440573,51.814886710206515,69.29180337408006,98.6267507954364,55.94725535045525
82.81822871777311,120.23368571372201,11724.658596505205,2388.0176749472807,3.053904794756405,76.85219713746892,35.59772537490343,74.27255975494596,96.96221697470578,61.63050402567218
62.63049289121918,103.55587369657198,3997.7400538087113,1916.9496420711896,7.5825635938452525,73.13571334256346,41.27298122993035,77.689176940722,97.94152062681171,52.81663975134534
61.795433869157236,98.39923676108559,5928.757438049385,1915.1304543295826,6.857763653078692,71.82923655273046,32.56441976953023,0.0,99.49696273294941,50.02224155068582
80.21941565616898,143.91757594837458,7741.863099627381,2155.7338525770683,6.227825987627887,86.19917046903235,10.447751861611106,100.99168235563315,97.39563337723386,70.46430305169918
77.96984673233186,107.29557977522508,3892.0279721145816,1841.3431090739168,7.365295306279517,79.88366725180605,45.15201714796259,37.86789885945477,96.1618006419065,46.69250123771071
77.50492850345877,105.1291147581554,7560.363988919822,2536.793478180851,6.909394406204638,100.0,77.84383521666135,80.59703240259529,97.70087832277419,50.863317569206195
78.46448209496975,87.69914829594427,12153.675414320045,2052.3171198210216,8.691670375950848,62.21663035504014,22.325617186178743,82.23221342046858,96.18355578052856,63.2197847122773
68.1997527842151,110.41557378465747,8052.216220739904,1037.2047122713434,7.129166302388467,82.77152553044964,24.53940580794594,33.69908743142121,96.24336597505425,57.232408607435985
77.32253697161003,100.15365309888753,8576.752264296709,2050.0711773512776,5.879615072394749,67.06198485282731,22.585444567125172,79.81379857054651,94.72016080057152,58.80187650646798
77.93072473298682,144.63022740204553,4849.588087068549,1784.582471662411,8.485249358438933,61.960695195170345,54.49183557446245,48.43520277262925,98.38938623662659,44.665251887349285
67.85648581973632,135.1472563401395,6459.096479901306,1547.4896738156217,6.6743033875806965,74.83699294447541,48.969709083928805,0.0,96.42099613652584,43.156578480143594
93.65774511144757,109.67774482233415,7062.009049190157,1705.0293447109711,7.7898050255084605,77.06028719110554,36.829246151670866,95.03225776583338,97.2731473687238,59.25757976239307
79.73832920911788,153.78653708016463,7205.7122581094145,2243.763388733188,6.283883940710799,100.0,21.6396187672207,36.74865110951281,95.44605710709004,60.24306719164578
63.08696502797351,134.7264823048739,11204.109487509422,2731.4563312992923,6.025259671753846,72.23781276475196,41.847535832798485,34.365196117858375,97.65392144457321,54.56968785939997
81.5655360863383,115.12752924737066,9394.227651812811,2325.273789545992,7.1262523452785445,58.04731905772975,8.707557453283915,47.90802395889834,95.85708814279738,59.5716261433819
65.25318329772679,82.5089142768964,5221.35510765742,1957.398644713704,7.019242965315527,79.09516076241579,42.86853133714986,68.16710175982165,96.78743691744727,52.54138719420085
82.87084603742451,154.36413858886112,8616.261946080012,2382.361678068281,7.71974055305025,43.880399436804474,57.43048772175868,58.28188767533693,98.31673904685869,44.95569986103165
86.58595579007404,99.15641299854606,9245.554371241962,2016.3638759124033,6.597031370035387,73.62064826093601,14.97601726732644,76.44200774121512,98.1861389683488,66.1565742272706
66.7931768164829,95.31901879564663,10850.372596303167,1922.159852334742,4.245460324344404,75.24037923442741,9.349634463406726,19.815319004140235,96.96695489122459,62.26221510696235
84.63376129244321,135.3385564801446,11951.351716420933,1738.2549327068064,6.350839174617417,86.91900574417818,71.58875783389719,37.72840888707796,94.34780345093992,46.39837439792488
79.12780926936499,156.59628609508908,5462.264520430328,1499.2684772993125,8.190727700715723,89.6043337414177,27.7648072099083,56.520087830353994,100.0,61.3336988646696
83.2206015999449,140.76409227765777,5972.856221974154,2044.030517376222,6.55393588113534,67.44645571638424,62.71895691887644,116.93661877976118,99.6187884554097,53.258206387193454
93.96792982653947,128.4586368007854,4856.05535271346,2263.2213959680525,6.6304248962281775,72.74078978055101,36.920046696043364,56.58562384758726,98.08401223733244,52.699503075963904
72.5461188399713,128.9213151249793,7414.950352232547,2161.350531994044,8.479564758858906,63.508187540839934,36.76090366117345,92.55666790984895,95.87019432761355,55.242585301867486
67.4626383564251,132.8012333817046,9165.895936115836,2033.6132288210565,5.932040159111616,58.079061677884596,48.7682539899329,61.156655063529534,96.82961175744705,49.77602772810767
66.10485570374476,131.38392884680147,10468.336291472755,1821.7015757212876,4.68579517263565,79.64842169070951,22.320022865071188,45.490240876872946,96.18486935533522,60.94135433396997
66.84189715034562,124.21787135954064,7810.122440893693,2443.2984766739874,6.759053320711758,55.896216771051016,42.64994286991291,52.59826727656679,98.89578390864459,50.93441876239314
74.22898290585896,121.56301655927814,7200.38119186289,1673.147232021366,6.273739073126895,68.78059649142206,32.370211703518144,54.94740863913356,97.39375433627775,54.74445894194
